Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2008","2008","100 g/ha","92607","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2009","2009","100 g/ha","98521","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2010","2010","100 g/ha","101253","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2011","2011","100 g/ha","110921","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2012","2012","100 g/ha","64164","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2013","2013","100 g/ha","145038","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2014","2014","100 g/ha","129289","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2015","2015","100 g/ha","136124","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2016","2016","100 g/ha","132157","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2017","2017","100 g/ha","133189","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2018","2018","100 g/ha","125923","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2019","2019","100 g/ha","143726","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2020","2020","100 g/ha","125948","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01341","Apples","2021","2021","100 g/ha","113070","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1961","1961","100 g/ha","140120","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1962","1962","100 g/ha","143167","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1963","1963","100 g/ha","147623","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1964","1964","100 g/ha","148294","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1965","1965","100 g/ha","148406","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1966","1966","100 g/ha","148525","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1967","1967","100 g/ha","146849","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1968","1968","100 g/ha","148479","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1969","1969","100 g/ha","122425","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1970","1970","100 g/ha","107580","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1971","1971","100 g/ha","108042","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1972","1972","100 g/ha","78551","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1973","1973","100 g/ha","96443","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1974","1974","100 g/ha","76064","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1975","1975","100 g/ha","64798","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1976","1976","100 g/ha","71709","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1977","1977","100 g/ha","70129","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1978","1978","100 g/ha","61512","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1979","1979","100 g/ha","66291","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1980","1980","100 g/ha","55070","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1981","1981","100 g/ha","57618","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1982","1982","100 g/ha","215442","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1983","1983","100 g/ha","172477","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1984","1984","100 g/ha","347595","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1985","1985","100 g/ha","56565","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1986","1986","100 g/ha","41210","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1987","1987","100 g/ha","66302","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1988","1988","100 g/ha","62317","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1989","1989","100 g/ha","51510","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1990","1990","100 g/ha","62866","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1991","1991","100 g/ha","71041","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1992","1992","100 g/ha","62801","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1993","1993","100 g/ha","46360","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1994","1994","100 g/ha","33861","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1995","1995","100 g/ha","60790","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1996","1996","100 g/ha","44202","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1997","1997","100 g/ha","50266","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1998","1998","100 g/ha","51787","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","1999","1999","100 g/ha","53781","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2000","2000","100 g/ha","52197","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2001","2001","100 g/ha","39296","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2002","2002","100 g/ha","47250","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2003","2003","100 g/ha","44103","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2004","2004","100 g/ha","46850","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2005","2005","100 g/ha","45704","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2006","2006","100 g/ha","48736","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2007","2007","100 g/ha","42774","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2008","2008","100 g/ha","45179","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2009","2009","100 g/ha","42862","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2010","2010","100 g/ha","39003","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2011","2011","100 g/ha","34939","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2012","2012","100 g/ha","37667","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2013","2013","100 g/ha","55955","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2014","2014","100 g/ha","50968","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2015","2015","100 g/ha","60847","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2016","2016","100 g/ha","50917","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2017","2017","100 g/ha","51034","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2018","2018","100 g/ha","55839","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2019","2019","100 g/ha","52383","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2020","2020","100 g/ha","52931","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01343","Apricots","2021","2021","100 g/ha","54053","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1980","1980","100 g/ha","50000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1981","1981","100 g/ha","40000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1982","1982","100 g/ha","60000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1983","1983","100 g/ha","120000","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1985","1985","100 g/ha","27778","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1986","1986","100 g/ha","13043","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1987","1987","100 g/ha","33452","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1988","1988","100 g/ha","68588","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1989","1989","100 g/ha","49552","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1990","1990","100 g/ha","71842","E","Estimated value"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1991","1991","100 g/ha","50700","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1992","1992","100 g/ha","79661","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1993","1993","100 g/ha","71316","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1994","1994","100 g/ha","73462","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1995","1995","100 g/ha","93965","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1996","1996","100 g/ha","79452","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1997","1997","100 g/ha","105955","A","Official figure"
"QCL","Crops and livestock products","484","Mexico","5419","Yield","01216","Artichokes","1998","1998","100 g/ha","120000","E","Estimated value"
